tweet_id|user_id|latitude|longitude|language|loc_type|send_time|text
713734278971002880|574568554|-4.8747985|-34.550309|pt|Geotag|Sat Mar 26 14:28:07 +0000 2016|"Zika pode ter entrado no Brasil ainda em 2013 durante a copa"
713734296142540800|291777743|-32.4644305|-58.475069|fr|User profile|Sat Mar 26 14:28:11 +0000 2016|"Sai de min gripe,vai morrer p la zika"
713734578989608960|42335018|25.7616798|-80.1917902|en|User profile|Sat Mar 26 14:29:18 +0000 2016|"Anybody else think this Zika thing is some weird population control thing?"
713734644173250563|149177676|-34.6036844|-58.3815591|es|User profile|Sat Mar 26 14:29:34 +0000 2016|"RT @MoronMunicipio: SIN mosquito no hay #DENGUE Juntos podemos prevenir el Dengue, Chikungunya y Zika.\nTe dejamos estas recomendaciones htt…"
713734680391102464|2423152665|32.459284|85.93762|pt|User profile|Sat Mar 26 14:29:43 +0000 2016|"dai vc tem reação alérgica, e acha q pegou zika \no feriado foi maravilhoso"
713734711307341824|706151221573378048|-26.9930938|-48.6356285|pt|User profile|Sat Mar 26 14:29:50 +0000 2016|"Meninos se acham pegador , mais não pegam nem zika vírus só se acha mesmo né"
713734771059232768|2987663320|10.4953492|-66.8759459|es|User profile|Sat Mar 26 14:30:04 +0000 2016|"La mejor forma de prevenir el #Zika consiste en la protección frente a las picaduras de los mosquitos. #Prevencion #ZikaVirus #CorpoInsumos"
713734967554125824|2924777702|-21.145344|-41.6826186|pt|User profile|Sat Mar 26 14:30:51 +0000 2016|"Eu ainda to com manchas da zika"
713735004556288000|155541793|-22.9068467|-43.1728965|pt|User profile|Sat Mar 26 14:31:00 +0000 2016|"Gente eu não tenho namorado, relaxa aeee. . . Nem Zika estou pegando 🙏🙏🙏"
713735040191053825|2924777702|-21.145344|-41.6826186|pt|User profile|Sat Mar 26 14:31:08 +0000 2016|"E olha que eu tive zika em Janeiro"
713735185557299200|134884867|50.9097004|-1.4043509|en|User profile|Sat Mar 26 14:31:43 +0000 2016|"The @WHO have released an app for Android and iPhone, enclosing all information on the #Zika virus."
713735476876808192|100843811|40.225451|-8.452306|pt|Geotag|Sat Mar 26 14:32:52 +0000 2016|"@Miguel_Miraldo Sou de ombros salão Zika veia Bazofias esta merda Andreia mota aranha pede e puxe Jonny Hebola esta lei que boi houve ouve?"
713735674508222465|712944462|-22.114802|-45.0354015|pt|Geotag|Sat Mar 26 14:33:40 +0000 2016|"quem é zika vírus?"
713735730649030658|3150233476|-23.470006|-47.436633|pt|Geotag|Sat Mar 26 14:33:53 +0000 2016|"@__oreia tranquilo ? E seu time zika kkk jow eras"
713735806469476353|52038873|-30.099836|-51.1593095|pt|Geotag|Sat Mar 26 14:34:11 +0000 2016|"@zerohora eu devo estar com o tal do zika então pq faz horas que não como ninguém..."
713735859288326144|126788779|-23.682803|-46.5955455|pt|Geotag|Sat Mar 26 14:34:24 +0000 2016|"fiquei até tarde conversando com o Gui ontem no snap hahahaha bixao é zika"
713735913164156928|2195169152|-22.9139476|-43.2093973|pt|User profile|Sat Mar 26 14:34:36 +0000 2016|"@soterovini crlh mano! Que zika em"
713735932613115904|710975474772615168|-27.6387496|152.5928676|und|User profile|Sat Mar 26 14:34:41 +0000 2016|"zika #Harmonizers #BestFanArmy #iHeartAwards"
713735948996096003|2413333129|4.7109886|-74.072092|es|User profile|Sat Mar 26 14:34:45 +0000 2016|"RT @NicolaiFella: Igual no quería ir a que me picara el Zika."
713736384553549824|4427953695|-22.820062|-43.43008|pt|Geotag|Sat Mar 26 14:36:29 +0000 2016|"Boom dia p quem continua com essaa dores horríveis da zika,e agora além de tudo,começa a doer a mh língua. . aiii naaao!"
713736468380815360|336735596|46.572684|12.536871|es|User profile|Sat Mar 26 14:36:49 +0000 2016|"RT @DocSanchezG: Vacacionistas tropicales. Usen repelente de mosquitos. La infección por el virus Zika también tiene complicaciones oculare…"
713736629085671424|702644689405612032|-25.2520888|-52.0215415|pt|User profile|Sat Mar 26 14:37:27 +0000 2016|"Damassa é fumaça, é uma raça, é uma praga\nÉ o enxame, é a zika, porra"
713736642398294016|3445661594|28.6139391|77.2090212|en|User profile|Sat Mar 26 14:37:30 +0000 2016|"RT @rajans0208: @WHO @narendramodi  Yoga nd hindu way of living can control any disease be it Zika or any other problems
All problems lies …"
713736855393595393|186816340|-23.4314577|-47.4625239|pt|User profile|Sat Mar 26 14:38:21 +0000 2016|"Nossa zika, eu sempre fechei com com os mano certo de ideia correta seloko, nao sei como"
713736901128097792|2475231865|37.9642529|-91.8318334|en|User profile|Sat Mar 26 14:38:32 +0000 2016|"Mosquito-eating fish used to fight Zika virus in Latin America"
713736963287879680|227224010|-23.682803|-46.5955455|pt|Geotag|Sat Mar 26 14:38:47 +0000 2016|"Eu ligo falando que to com febre pra minha mae, ela só me falta perguntar se eu peguei virus zika credo"
713737032170926080|186816340|-23.4314577|-47.4625239|pt|User profile|Sat Mar 26 14:39:03 +0000 2016|"@__oreia @Jo4o_Br1ene ta loko zika, nao sou nada não, mas se for pra ser ta ligado q atleterror é a familia ne"
713737379824201730|67400668|-23.9678823|-46.3288865|pt|User profile|Sat Mar 26 14:40:26 +0000 2016|"RT @MDSComunicacao: Investimento p/ pesquisas sobre o Aedes aegypti também servirão p/ acelerar o diagnóstico da microcefalia. #ZikaZero ht…"
713737414720765954|700906067|-22.9068467|-43.1728965|pt|User profile|Sat Mar 26 14:40:34 +0000 2016|"Tem coisa pior do que ficar com zika vírus? 😪😪😪"
713737528562548736|618582070|-29.991901|-51.0813677|pt|User profile|Sat Mar 26 14:41:02 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713737667893022720|3299688684|38.7131073|-90.4298401|en|User profile|Sat Mar 26 14:41:35 +0000 2016|"RT @RealTimers: Trump is like Ebola: he'll violently kill you right away. Cruz is like Zika: we won't see the damage until future generatio…"
713737772134064128|44394497|23.634501|-102.552784|es|User profile|Sat Mar 26 14:42:00 +0000 2016|"@AlfredoGBasurt0 ¿Eres como el virus zika?"
713738001629777922|17622729|19.4325626|-99.1850299|en|User profile|Sat Mar 26 14:42:54 +0000 2016|"RT @RealTimers: Trump is like Ebola: he'll violently kill you right away. Cruz is like Zika: we won't see the damage until future generatio…"
713738005442347008|236950172|10.4805937|-66.9036063|es|User profile|Sat Mar 26 14:42:55 +0000 2016|"Estados Unidos pide a los enfermos de zika que retrasen los embarazos."
713738043295973376|710955559160324096|-23.533433|-46.784484|pt|Geotag|Sat Mar 26 14:43:04 +0000 2016|"Sou zika de vdd 👌😉"
713738107401547776|572821263|-20.1215224|-40.3077898|ro|User profile|Sat Mar 26 14:43:20 +0000 2016|"EUA recomendam homem com zika adiar filho: &lt;figure class='image' style='width:350px; float:left'&gt;&lt;img alt='' data-credit='' data-desc..."
